smiles,5b0fe37d404cd3c110d464704646dcec,7a083153dc1a4e27feebc9565d0a681c,7f73c5dd89b7b6d8ca56c162eee39ae0,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,aab458b586520ad6a82e21e396e745fa,b311698a3b8d92f7eeb6ecfd51b6b912,c02b8a8e4ddc27e1417faae80508bff2,c6eb716f36a79621c8c73c735dd764f1,d2bb6d3d58b1bcb29df748e0c133c4f1,de4ea86d93119b0ed700c0fefbdba03a,f626eefe954fd8d53aed7403a4e04df7
C#CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4ccccc4)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CC4CCCCC4)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CCc4ccccc4)C(N)=O)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CCc4ccccc4)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(Cc4ccccc4)C(N)=O)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(Cc4ccccc4)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(NC(=O)C(C)N)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(NC(=O)C(N)CCC(=O)O)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(NC(=O)C(N)CCC(=O)O)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(NC(=O)C(N)CCC(=O)O)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(NC(=O)C(N)CCC(=O)O)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(NC(=O)C(N)CCC(=O)O)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)O)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCC(NC(=O)C(N)CCCCN)C(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(C(N)=O)C(C)CC)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C(C(C)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCC)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)N3)NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N1CC(c2cc(Cl)ccc2Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)C1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N1CC(n2nccc2-c2cc(F)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2Cl)C1,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N1CCCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)C1,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(N)=O)n3)cc2C1,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)N1c2ccc(Cl)cc2CCc2cc(-c3cccc(C(N)=O)n3)ccc21,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)NC1CCC=C(c2ccc(F)cc2)C1COc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(=O)O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(C4CCCCC4)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCC(=O)O)NC(=O)C(CC(F)(F)F)NC(=O)C(Cc4ccc(Cl)cc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(C4CCCCC4)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCC(=O)O)NC(=O)C(CC(F)(F)F)NC(=O)C(CC4CCCCC4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(C4CCCCC4)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCC(=O)O)NC(=O)C(CC(F)(F)F)NC(=O)C(Cc4c[nH]c5ccc(Br)cc45)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(C4CCCCC4)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCC(=O)O)NC(=O)C(CC(F)(F)F)NC(=O)C(Cc4cccc(Cl)c4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.19,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(C4CCCCC4)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCC(=O)O)NC(=O)C(CC(F)(F)F)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C=CC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCCCN)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0
CC(=O)NC1CSSCC2NC(=O)C3CSSCC(C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(Cc4c[nH]c5ccccc45)C(N)=O)NC(=O)C(Cc4c[nH]c5ccccc45)NC(=O)C(CC(C)C)NC(=O)C(CCCCN)NC(=O)C(CSSCC(NC(=O)C4CCCN4C(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc4ccccc4)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)N3)NC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)CNC(=O)C(CCC(=O)O)NC2=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74,0.0,0.0,0.0
