smiles,5b0fe37d404cd3c110d464704646dcec,6985506761917809febe084969c70970,78d09c9bdd2584d3854a898d227d641f,7f73c5dd89b7b6d8ca56c162eee39ae0,80121ad0b332d2951073b235cff9295a,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,aab458b586520ad6a82e21e396e745fa,bad90b07d56cc0ca29bb651c9160b9b0,bf615fc2b04369c84661b7e8b940d315,c6eb716f36a79621c8c73c735dd764f1,d62f83c65c8c21dd22a256b2416ca03e,e9c2864c47513aa932c3110622f0fca2
CC(C)C(N)c1cccc(F)c1N1CCN(C(=O)C2CN(C3CCCC3)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(N)c1cccc(F)c1N1CCN(C(=O)C2CN(CCC(F)(F)F)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(N)c1cccc(F)c1N1CCN(C(=O)C2CN(CCO)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(N)c1cccc(F)c1N1CCN(C(=O)C2CN(Cc3ccccc3)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(N)c1cccc(F)c1N1CCN(C(=O)C2COCC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CCOC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2cc(F)cc(F)c2)CC1,0.0,0.0,0.0,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2cc(F)ccc2F)CC1,0.0,0.0,0.0,0.0,0.0,5.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(C(F)(F)F)c(F)c2)CC1,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(C(F)(F)F)cc2F)CC1,0.0,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(Cl)cc2Cl)CC1,0.0,0.0,0.0,0.0,0.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(F)c(F)c2)CC1,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2cccc(Cl)c2)CC1,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2cccc(F)c2)CC1,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccoc2)CC1,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2COCC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,7.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN(C)C)c1cccc(F)c1N1CCN(C(=O)C2CS(=O)(=O)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(NC(=O)CCN)c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(O)CCC(C)C(O)CCC(C)C(CCC(O)C(C)CCC(O)C(C)CCC(OCCCCc1cn(CCCCCC(=O)NC(Cc2cnc[nH]2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2c[nH]c3ccccc23)C(N)=O)nn1)C(C)C)OCCCCc1cn(CCCCCC(=O)NC(Cc2cnc[nH]2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2c[nH]c3ccccc23)C(N)=O)nn1,0.0,0.0,0.0,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(O)CCC(C)C(O)CCC(C)C(O)CCC(OCCCCc1cn(CCCCCC(=O)NC(Cc2cnc[nH]2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCNC(=N)N)C(=O)NC(Cc2c[nH]c3ccccc23)C(N)=O)nn1)C(C)CCC(O)C(C)CCC(O)C(C)C,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C(O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)C1(N2CCN(C(=O)C(Cc3ccc(Cl)cc3)NC(=O)CC3NCc4ccccc43)CC2)CCN(C)CC1,0.0,0.0,0.0,0.0,0.0,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(C2(CNC(=O)Cc3ccccc3)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N(Cc2ccccn2)Cc2ccccn2)CC1,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)C(C)(C)N)CC1,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)C(C)N)CC1,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CN)CC1,0.0,0.0,0.0,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(C)C)CC1,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(=O)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NCC2CCOC2)CC1,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(C1CCCCC1)N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)CC2Cc3ccccc3N2)CC1,0.0,0.0,0.0,0.0,0.0,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(CC(C)C)N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)CC2Cc3ccccc3N2)CC1,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(C)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,0.0,0.0,0.0,0.0,0.0,7.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C1=O,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(C)NC(=O)C(CCC(N)=O)NC1=O,6.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,6.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)O,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N1CCCC1C(=O)N1CCCC1C(N)=O,8.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)O,7.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)O,7.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,7.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC(N)=O)C(=O)O,6.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)NC(CCC(N)=O)C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)N1CCCC1C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NCC(=O)NC(CCCCN)C(=O)NC1Cc2ccccc2N(C(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)C1=O,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(C(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(C(C)C)NC(=O)C(CCC(N)=O)NC1=O,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC1=O,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC1=O,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC(=O)C(CCCCN)NC(=O)C(CCC(N)=O)NC1=O,8.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C(CO)NC(=O)C(CCC(N)=O)NC(=O)C(CO)NC(=O)C(CCC(N)=O)NC1=O,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc2ccccc2)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N2CCCC2C(=O)N2CCCC2C(=O)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)C2CCCN2C(=O)C2CCCN2C(=O)C2CSSCC(NC(=O)C(CCC(N)=O)NC1=O)C(=O)NC(CCC(N)=O)C(=O)N2,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)CC(N)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC1CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC2CSSCC(C(=O)NC(CCC(N)=O)C(=O)NC(Cc3ccccc3)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)N3CCCC3C(=O)N3CCCC3C(=O)O)NC(=O)C(Cc3ccccc3)NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(Cc3ccccc3)NC(=O)CNC(=O)C3CCCN3C(=O)C3CCCN3C2=O)NC(=O)C(CCC(N)=O)NC1=O,7.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
