smiles,00a2afcaf74127670fee80a7ab6abfce,095fb41a59ca6f9f7711a6343b066366,3c201c7b515ba38b493832d7d6ce9bd5,7f73c5dd89b7b6d8ca56c162eee39ae0,80121ad0b332d2951073b235cff9295a,aab458b586520ad6a82e21e396e745fa,ad44e8c3c329d29118132e14ebb7d57f,c6eb716f36a79621c8c73c735dd764f1,d410a79829f7b5969e91eeb2e7aa14d8,ef3b4627f9961bac2d0298e9d8390ece
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(F)c(F)c1,0.0,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccc(OC)cc1,0.0,0.0,0.0,5.45,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1cccc(F)c1,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1cccc(OC)c1,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN(CCOc1ccc2ccc(=O)oc2c1)Cc1ccccc1,0.0,0.0,0.0,5.08,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN(Cc1ccc(O)c2ncccc12)C(C#N)CCC1CCN(Cc2ccccc2)CC1,0.0,0.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1)C(C)C(N)=O,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1C)C(C)C(N)=O,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1Cl)C(C)C(N)=O,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0
C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1F)C(C)C(N)=O,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0
C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN1C(=O)C(=O)c2ccccc21,0.0,0.0,0.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN1CCC(C=Cc2cc(F)c(F)cc2F)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0
C#CCN1CCC(C=Cc2ccc(Br)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67,0.0,0.0
C#CCN1CCC(C=Cc2ccc(C#N)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0
C#CCN1CCC(C=Cc2ccc(C(C)C)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0
C#CCN1CCC(C=Cc2ccc(C(F)(F)F)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.73,0.0,0.0
C#CCN1CCC(C=Cc2ccc(C(N)=O)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,0.0
C#CCN1CCC(C=Cc2ccc(C)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83,0.0,0.0
C#CCN1CCC(C=Cc2ccc(C3CC3)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0.0,0.0
C#CCN1CCC(C=Cc2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0
C#CCN1CCC(C=Cc2ccc(F)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.0,0.0
C#CCN1CCC(C=Cc2ccc(F)cc2Cl)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38,0.0,0.0
C#CCN1CCC(C=Cc2ccc(OC)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0
C#CCN1CCC(C=Cc2ccc(S(C)(=O)=O)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.49,0.0,0.0
C#CCN1CCC(C=Cc2cccc(C(F)(F)F)c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,0.0,0.0
C#CCN1CCC(C=Cc2cccc(F)c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0
C#CCN1CCC(C=Cc2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0
C#CCN1CCC(C=Cc2ccccc2F)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93,0.0,0.0
C#CCN1CCC(CCc2cc(F)c(F)cc2F)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0
C#CCN1CCC(CCc2ccc(C#N)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0
C#CCN1CCC(CCc2ccc(C(C)C)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15,0.0,0.0
C#CCN1CCC(CCc2ccc(C(F)(F)F)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0
C#CCN1CCC(CCc2ccc(C(N)=O)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0
C#CCN1CCC(CCc2ccc(C)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0
C#CCN1CCC(CCc2ccc(CCC)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.44,0.0,0.0
C#CCN1CCC(CCc2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.0
C#CCN1CCC(CCc2ccc(F)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,0.0,0.0
C#CCN1CCC(CCc2ccc(O)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0
C#CCN1CCC(CCc2ccc(OC)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0
C#CCN1CCC(CCc2cccc(C(F)(F)F)c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0
C#CCN1CCC(CCc2cccc(F)c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0
C#CCN1CCC(CCc2cccc(OC(=O)N(C)CC)c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.07,0.0
C#CCN1CCC(CCc2cccc(OC(=O)Nc3ccccc3)c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0
C#CCN1CCC(CCc2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,0.0
C#CCN1CCC(CCc2ccccc2F)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0,0.0
C#CCN1CCC(CNC(=O)c2ccc3ccccc3c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0
C#CCN1CCC(CNS(=O)(=O)c2ccc3ccccc3c2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0
C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
C#CCN1CCCC(C=Cc2cc(F)c(F)cc2F)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0
C#CCN1CCCC(C=Cc2ccc(F)cc2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0,0.0
C#CCN1CCCC(CCc2cc(F)c(F)cc2F)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,0.0,0.0
C#CCN1CCCC(CCc2ccc(F)cc2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.13,0.0,0.0
C#CCN1CCCC(CNC(=O)c2ccc3ccccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0
C#CCN1CCCC(COC(=O)Nc2ccc(C(C)C)cc2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0
C#CCN1CCCC(OC(=O)Nc2ccc(C(C)C)cc2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0
C#CCN1CCN(CCNc2ccc(C=C3SC(=O)NC3=O)cc2)CC1,0.0,0.0,0.0,4.81,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN1CCN(CCOc2ccc(C=C3SC(=O)NC3=O)cc2)CC1,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN1CCN(CN2C(=O)SC(=Cc3ccc(OCc4ccccc4)cc3)C2=O)CC1,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0
C#CCN1CCN(CN2C(=O)SC(=Cc3ccc([N+](=O)[O-])cc3)C2=O)CC1,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC(=O)C=Cc1ccc(O)cc1,0.0,0.0,0.0,4.51,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1=C(Cl)C(=O)c2ccccc2C1=O,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1=CC(=O)c2ccccc2C1=O,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(NCc3ccc(C)cc3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0
C#CCNC1CCc2c(NCc3ccc(F)cc3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0
C#CCNC1CCc2c(NCc3cccc(Br)c3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0
C#CCNC1CCc2c(NCc3cccc(C(F)(F)F)c3)cccc21,0.0,4.95,0.0,5.29,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(NCc3cccc(C)c3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0
C#CCNC1CCc2c(NCc3cccc(F)c3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0
C#CCNC1CCc2c(OC(=O)N(C)C)cccc21,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OC(=O)N(C)CC)cccc21,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCCCCN3CCN(c4cccc5c4ccn5Cc4cccc(Cl)c4)CC3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34
C#CCNC1CCc2c(OCCCCCN3CCN(c4cccc5c4ccn5S(=O)(=O)c4ccccc4)CC3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.79
C#CCNC1CCc2c(OCCCCN3CCN(c4cccc5c4ccn5Cc4cccc(Cl)c4)CC3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57
C#CCNC1CCc2c(OCCCOc3cc(C)c(Cl)c(C)c3)cccc21,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCCOc3ccc(C(C)C)cc3)cccc21,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCCOc3ccc(CC)cc3)cccc21,0.0,0.0,0.0,4.98,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCCOc3cccc(I)c3)cccc21,0.0,0.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCCOc3ccccc3)cccc21,0.0,0.0,0.0,4.99,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCOc3cccc(NC(=O)CCl)c3)cccc21,0.0,0.0,0.0,5.16,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCOc3cccc(NC(C)=O)c3)cccc21,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCOc3cccc4ccccc34)cccc21,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCOc3ccccc3)cccc21,0.0,0.0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCc3cc(NC(=O)CO)ccc3Cl)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0
C#CCNC1CCc2c(OCCc3cc(NC(=O)COC(C)=O)ccc3Cl)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0
C#CCNC1CCc2c(OCCc3cc(NC(=O)c4ccc(F)cc4)ccc3Cl)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0
C#CCNC1CCc2c(OCCc3cc(NC(C)=O)ccc3Cl)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.0
C#CCNC1CCc2c(OCCc3ccc(Cl)cc3)cccc21,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCc3cccc(Cl)c3)cccc21,0.0,0.0,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCCc3cccc(NC(=O)c4ccc(Cl)cc4)c3)cccc21,0.0,0.0,0.0,7.7,0.0,0.0,0.0,6.44,0.0,0.0
C#CCNC1CCc2c(OCCc3cccc4ccccc34)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0
C#CCNC1CCc2c(OCCc3ccccc3)cccc21,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3ccc(C(F)(F)F)cc3)cccc21,0.0,0.0,0.0,5.86,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3ccc(C)cc3)cccc21,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3ccc(F)c(F)c3)cccc21,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3ccc(F)cc3)cccc21,0.0,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3ccc4ccccc4c3)cccc21,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3cccc(Br)c3)cccc21,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3cccc(C(F)(F)F)c3)cccc21,0.0,5.27,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3cccc(C)c3)cccc21,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc21,0.0,0.0,0.0,6.48,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(OCc3cccc(F)c3)cccc21,0.0,0.0,0.0,6.55,0.0,0.0,0.0,5.57,0.0,0.0
C#CCNC1CCc2c(OCc3ccccc3)cccc21,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3ccc(Br)cc3)cccc21,0.0,5.9,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3ccc(C(F)(F)F)cc3)cccc21,0.0,5.06,0.0,4.79,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3ccc(C)cc3)cccc21,0.0,5.34,0.0,4.59,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3ccc(Cl)c(Cl)c3)cccc21,0.0,5.55,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3ccc(Cl)cc3)cccc21,0.0,6.04,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3ccc(F)c(F)c3)cccc21,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3ccc(OC)cc3)cccc21,0.0,5.34,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3cccc(Br)c3)cccc21,0.0,6.21,0.0,4.52,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3cccc(C(F)(F)F)c3)cccc21,0.0,6.55,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3cccc(C)c3)cccc21,0.0,5.3,0.0,9.46,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3cccc(Cl)c3)cccc21,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3cccc(F)c3)cccc21,0.0,5.11,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCCc3cccc(OC)c3)cccc21,0.0,5.42,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(Br)cc3)cccc21,0.0,6.31,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(C(F)(F)F)cc3)cccc21,0.0,6.03,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(C)cc3)cccc21,0.0,6.5,0.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(Cl)c(Cl)c3)cccc21,0.0,7.13,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(Cl)cc3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(Cl)cc3Cl)cccc21,0.0,4.65,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(F)c(F)c3)cccc21,0.0,5.58,0.0,5.58,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(F)cc3)cccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(F)cc3F)cccc21,0.0,5.83,0.0,5.61,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc(OC)cc3)cccc21,0.0,5.4,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccc4ccccc4c3)cccc21,0.0,4.16,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3cccc(C(F)(F)F)c3)cccc21,0.0,5.11,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3cccc(Cl)c3)cccc21,0.0,5.96,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3cccc(F)c3)cccc21,0.0,4.94,0.0,5.83,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3cccc(OC)c3)cccc21,0.0,5.82,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2c(SCc3ccccc3)cccc21,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2cc(OCCCN3CCCCC3)ccc21,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2ccc(OC(=O)N(C)CC)cc21,0.0,0.0,0.0,4.43,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2ccc(OCCCN3CCCCC3)cc21,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1CCc2ccccc2C1,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNC1c2ccccc2CC1F,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0
C#CCNC1c2ccccc2CC1[18F],0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,0.0,0.0
C#CCNCC(=C)c1cccc(COc2ccccc2)c1,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0
C#CCNCC(=C)c1cccc(OCc2cccc(F)c2)c1,0.0,0.0,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0
C#CCNCC(=C)c1ccccc1,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0
C#CCNCC(O)COc1ccc(-c2ccccc2)cc1,0.0,0.0,0.0,7.22,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCCCN1C(=O)SC(=Cc2ccc(OCc3ccccc3)cc2)C1=O,0.0,0.0,0.0,5.79,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCCCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,0.0,0.0,0.0,4.96,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCCCOc1cccc(C(=O)NC(C)C)c1,0.0,0.0,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCCCOc1cccc(C(=O)NCc2ccccc2)c1,0.0,0.0,0.0,5.24,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCCCOc1cccc(NC(=O)c2ccccc2)c1,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.42,0.0,0.0
C#CCNCCOc1ccc2ccc(=O)oc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.07,0.0,0.0
C#CCNCN1C(=O)SC(=Cc2ccc(OCc3ccccc3)cc2)C1=O,0.0,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])cc2)C1=O,0.0,0.0,0.0,6.23,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47,0.0,0.0
C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCc1cc2cc(OCc3ccccc3)ccc2[nH]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0
C#CCNCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCc1ccc(CN=C2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1,0.0,0.0,0.0,4.44,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNCc1cn(-c2cc(NC(=S)NCC)ncn2)cn1,0.0,0.0,0.0,5.28,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNc1ccc(C=C2SC(=O)NC2=O)cc1,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0
C#CCNc1nc(NCCCC2CCN(Cc3ccccc3)CC2)c(C#N)cc1C#N,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(-c3ccccc3)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(C)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OC)c3)nc(N)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(C)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)c(OCC)c3)nc(N)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(-c3ccccc3)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(C)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11,0.0
C#CCOc1ccc(-c2cc(-c3ccc(OCC#C)cc3)nc(N)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.48,0.0
C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(C)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.09,0.0
C#CCOc1ccc(-c2cc(-c3cccc(OCC#C)c3)nc(N)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,0.0
C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(-c3ccccc3)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0
C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(C)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0
C#CCOc1ccc(-c2cc(-c3ccccc3OCC#C)nc(N)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0
C#CCOc1ccc(C=C2SC(=O)NC2=O)cc1,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0
C#CCOc1ccc2cc(C(=O)NCCn3ccc(=O)c(O)c3C)c(=O)oc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,0.0,0.0
C#CCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0
C#CCOc1ccc2cc(Cn3ccc(=O)c(O)c3CC)c(=O)oc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0
C#CCOc1cccc(-c2cc(-c3cccc(OCC#C)c3)nc(-c3ccccc3)n2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63,0.0
