smiles,03dc674b6bd50ce513dd1a0d1803709e,08db82d861b671e7327435adb0af8d8b,3c201c7b515ba38b493832d7d6ce9bd5,47449705b80311377304139ca7104191,5b0fe37d404cd3c110d464704646dcec,692032d52cbe34014e2d4d2e71dca8b4,6b5baf640e455e9194475f39d447d12a,6ca673946935809de97f788926b01dd0,7f73c5dd89b7b6d8ca56c162eee39ae0,8541b62eb999ae3da4d16a87a639efe4,9159a6fa0c074b259c84ab9ff88733e1,91f95caffaab390df3cc844739289623,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,c6eb716f36a79621c8c73c735dd764f1,d2bb6d3d58b1bcb29df748e0c133c4f1
CN(C)Cc1ccccc1Oc1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0
CN(C)Cc1ccccc1Oc1ccccc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0.0,0.0,0.0
CN(C)Cc1ccccc1Sc1ccc(C(F)(F)F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0
CN(C)Cc1ccccc1Sc1cccc(C(F)(F)F)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0
CN(C)Cc1ccccc1Sc1cccc(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0
CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Br,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0
CN(C)Cc1cnccc1Oc1ccc(Cl)cc1Cl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0
CN(C)OC(=O)C(c1ccc(Cl)c(Cl)c1)C1CCNCC1,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C1CCNC1)S(=O)(=O)c1ccc2ccccc2c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0
CN(CCCN(C)CCc1ccccc1)CCOC(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68
CN(CCCc1ccccc1)C1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0
CN(CCCc1ccccc1)CCCN(C)CCOC(c1ccccc1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84
CN(CCOC(c1ccc(F)cc1)c1ccc(F)cc1)CCN(C)CCOC(c1ccc(F)cc1)c1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58
CN(CCOC(c1ccccc1)c1ccccc1)C1CCN(CCCc2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0
CN(CCOC(c1ccccc1)c1ccccc1)CCN(C)CCc1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55
CN(CCc1ccc(F)cc1)CC1CCCN(CCOC(c2ccccc2)c2ccccc2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0
CN(Cc1ccc2ccccc2c1)C1CCNC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0
CN(c1ccccc1)C(c1cccc(F)c1)C(O)CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0,0.0,0.0
CN(c1ccccc1)C(c1ccccc1)C(O)CN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2C=C(C3c4ccccc4-c4ccccc43)CC1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2C=C(c3c[nH]c4ccccc34)CC1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2C=C(c3ccc4c(c3)Cc3ccccc3-4)CC1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2C=C(c3cccc(-c4ccccc4)c3)CC1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2C=C(c3ccccc3-c3ccccc3)CC1CC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1C(c1ncc(-c3ccc(Br)cc3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02
CN1C2CCC1C(c1ncc(-c3ccc(Cl)c(Cl)c3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19
CN1C2CCC1C(c1ncc(-c3ccc(Cl)cc3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
CN1C2CCC1C(c1ncc(-c3ccc(F)cc3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16
CN1C2CCC1C(c1ncc(-c3ccc([N+](=O)[O-])cc3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24
CN1C2CCC1C(c1ncc(-c3cccc(Br)c3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64
CN1C2CCC1C(c1ncc(-c3cccc([N+](=O)[O-])c3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19
CN1C2CCC1C(c1ncc(-c3ccccc3)s1)C(c1ccc(Cl)cc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12
CN1C2CCC1C1COC(=O)CCC(=O)CCC(=O)Nc3ccc(cc3)C1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1C1COC(=O)CCC3(CCC(=O)Nc4ccc(cc4)C1C2)c1ccccc1-c1ccccc13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1C1COC(=O)CCCCCC(=O)Nc3ccc(cc3)C1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1C1COC(=O)CCCCCCC(=O)Nc3ccc(cc3)C1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1C1COC(=O)CCCCCCCCC(=O)Nc3ccc(cc3)C1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1C1COC(=O)CCCCCCCCCCC(=O)Nc3ccc(cc3)C1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1C1COC(=O)CCSCCC(=O)Nc3ccc(cc3)C1C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1CC(O)(C1c3ccccc3-c3ccc(Br)cc31)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1CC(O)(c1cccc(-c3ccccc3)c1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1CC(O)(c1ccccc1-c1ccccc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
CN1CCC23CCCCC2C1Cc1ccc(C(F)(F)F)cc13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98,0.0,0.0,0.0
CN1CCC23CCCCC2C1Cc1ccc(C(F)F)cc13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.03,0.0,0.0,0.0
CN1CCCCCCCCCC(=O)OCC2C(CC3CCC2N3C)c2ccc1cc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCCN(c2ccc(Cl)c(Cl)c2)C(=O)C1,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2ccc(F)cc2)C2(O)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2ccc(OC(F)(F)F)cc2)C2(O)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2cccc(C(F)(F)F)c2)C2(O)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2cccc(Cl)c2)C2(N)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2cccc(Cl)c2)C2(O)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2cccc(F)c2)C2(O)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2cccc(OC(F)(F)F)c2)C2(O)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC(c2csc(Cl)c2)C2(O)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(CC2(c3ccc(Cl)c(Cl)c3)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCOC(CN2c3ccccc3N(c3ccccc3)S2(=O)=O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.37,0.0,0.0,0.0,0.0,0.0,0.0
CN1Cc2c(N)cccc2C(c2ccccc2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0
CN1Cc2cc(-c3ccc(N)nn3)ccc2C(c2ccc3ccccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1Cc2cc(C#N)ccc2C(c2ccc3sccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0
CN1Cc2cc(CN)ccc2C(c2ccc3sccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0,0.0,0.0,0.0
CN1Cc2cc(F)ccc2C(c2ccc3sccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,0.0,0.0,0.0
CN1Cc2cc(N3CCCCC3)ccc2C(c2cc3ccccc3s2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0
CN1Cc2cc(N3CCOCC3)ccc2C(c2cc3ccccc3s2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0
CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3ccsc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0
CN1Cc2cc(N3CCOCC3)ccc2C(c2ccc3sccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0
CN1Cc2cc(NCCO)ccc2C(c2ccc3sccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0,0.0
CN1Cc2cc(O)ccc2C(c2ccc3sccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2cc3ccccc3s2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3[nH]ccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3cc[nH]c3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3ccnn3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3ccoc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3ccsc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3cn[nH]c3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3cnsc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3ncccc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3ncsc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0
CN1Cc2ccccc2C(c2ccc3occc3c2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2cccc3ccoc23)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2cccc3ccsc23)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0
CN1Cc2ccccc2C(c2cccc3occc23)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2cccc3sccc23)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,0.0
CN1Cc2ccccc2C(c2coc3ccccc23)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0
CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(Br)s4)nc31)C(O)C2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.21,0.0,0.0,0.0
CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4ccc(Cl)s4)cc31)C(O)C2O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0
CNC(=O)C1CNCCOC1c1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0
CNC(=O)c1ccc(Oc2ccc(OC(F)(F)F)cc2)c(CN(C)C)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0
CNC(=O)c1ccc2c(c1)C(NC)CCC2c1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0
CNC(=O)c1ccc2c(c1)C(c1ccc(Cl)c(Cl)c1)CCC2NC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0
CNC(=O)c1cccc2c1C(NC)CCC2c1ccc(Cl)c(Cl)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0
CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43,0.0,0.0,0.0
CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0
CNC(C)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0
CNC(C)Cc1ccc2c(c1)OCO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0,5.7,0.0,0.0,0.0
CNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0
CNC1CC(Oc2ccc(Cl)cc2)c2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0
CNC1CC(Oc2ccccc2)c2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0
CNC1CC(Oc2ccccc2C)c2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0
CNC1CC=C(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1CCC(N2CCc3ccc(NC(=N)c4cccs4)cc32)CC1,0.0,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1CCC(Oc2ccccc2C)c2ccccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0
CNC1CCC(c2c[nH]c3ccc(NC(=N)c4cccs4)cc23)CC1,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(=O)N(C)C)ccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(=O)O)c(NS(C)(=O)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(=O)O)ccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(C(N)=O)c(NS(C)(=O)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc(S(C)(=O)=O)ccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.38,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2cc([S+](C)[O-])ccc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(-n3ccnn3)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(-n3cncn3)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C#N)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)N(C)C)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(=O)OC)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C(N)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CC(=O)O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CC(N)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CNS(C)(=O)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(CO)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(C[S+](C)[O-])cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(NS(C)(=O)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.22,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)N(C)C)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NC)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(=O)(=O)NCCO)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.27,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(C)(=O)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc(S(N)(=O)=O)cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc([N+](=O)[O-])cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54,0.0,0.0,0.0
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccc([S+](C)[O-])cc21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0
